Round,train_losses,accuracies
2555,0.0010791009783744812,69.59
2556,0.00103289994597435,70.32
2557,0.00099189333319664,71.03
2558,0.0009785156548023223,71.03
2559,0.0009759124755859375,71.05
2560,0.0009702210903167725,71.15
2561,0.0009744086146354675,70.94
2562,0.000982438015937805,70.64
2563,0.0009818285286426545,70.5
2564,0.0009766601264476777,70.68
2565,0.0009760350286960602,70.8
2566,0.0009879756569862366,70.49
2567,0.001010508382320404,70.15
2568,0.0010390024363994598,69.56
2569,0.0010739095449447632,68.76
2570,0.0010923019528388978,68.32
2571,0.001090397697687149,68.28
2572,0.0010953619837760925,68.41
2573,0.0010684803426265716,69.05
2574,0.0010195832073688507,70.22
2575,0.000986626785993576,70.93
2576,0.0009704019069671631,71.32
2577,0.0009696408987045288,71.34
2578,0.0009763659000396729,71.28
2579,0.000992020809650421,70.95
2580,0.0010083886861801147,70.58
2581,0.0010212344169616698,70.29
2582,0.0010262097597122193,70.34
2583,0.0010313302874565124,70.17
2584,0.001021069687604904,70.83
2585,0.001021514904499054,70.74
2586,0.0010287016808986664,70.59
2587,0.0010445410847663879,70.46
2588,0.0010602547347545624,70.18
2589,0.0010622044682502747,70.13
2590,0.0010621450662612916,69.43
2591,0.0010807124853134155,69.14
2592,0.001081573498249054,69.29
2593,0.001082788223028183,69.55
2594,0.001070836353302002,70.24
2595,0.0010680570542812347,70.49
2596,0.0010760235786437988,70.2
2597,0.0010989207983016969,69.69
2598,0.0011266113758087158,69.05
2599,0.0011375219583511353,68.51
2600,0.0011445655822753906,68.61
2601,0.0011427747130393982,68.65
2602,0.0011186901569366454,68.99
2603,0.0011193506360054016,68.52
2604,0.0011232840061187743,68.0
2605,0.001151009464263916,67.36
2606,0.0011726307153701783,67.26
2607,0.0011905748844146728,66.75
2608,0.0011783829927444458,66.96
2609,0.001133591890335083,67.84
2610,0.0010922354459762572,68.96
2611,0.0010534817814826965,69.93
2612,0.0010425038695335389,69.95
2613,0.0010479624271392822,69.8
2614,0.0010607345581054688,69.46
2615,0.0010663782477378844,69.47
2616,0.0010759158670902251,69.21
2617,0.0010652021169662476,69.35
2618,0.001058894008398056,69.48
2619,0.001052587729692459,69.39
2620,0.001046059614419937,69.57
2621,0.0010501076400279998,68.85
2622,0.001062146270275116,68.76
2623,0.0010740794539451598,68.6
2624,0.0010847805380821227,68.46
2625,0.0010847809672355651,68.58
2626,0.0010865730047225951,68.6
2627,0.001080518138408661,68.79
2628,0.001078174924850464,69.05
2629,0.0010855984330177307,68.84
2630,0.0010967853665351868,68.54
2631,0.0011025879144668578,68.29
2632,0.0011107044339179993,68.41
2633,0.0011113797068595887,68.36
2634,0.0010918877840042115,69.0
2635,0.0010822557210922242,69.08
2636,0.001080595827102661,68.95
2637,0.001066747236251831,69.19
2638,0.001067393809556961,69.1
2639,0.001084279477596283,68.85
2640,0.001106254768371582,68.03
2641,0.0011332691311836242,67.13
2642,0.0011431201815605163,67.02
2643,0.0011367292761802674,67.27
2644,0.0011109102964401245,67.62
2645,0.0010782951831817627,68.28
2646,0.0010542579591274262,68.6
2647,0.001047611093521118,68.97
2648,0.0010473184585571289,68.97
2649,0.0010621916711330414,68.83
2650,0.0010700636386871338,68.8
2651,0.0010941226840019227,68.77
2652,0.0011108680129051209,68.95
2653,0.0011227745175361632,68.65
2654,0.0011343612670898437,68.67
2655,0.0011247596383094788,68.75
2656,0.0011056485772132875,69.32
2657,0.0010756252884864808,69.69
2658,0.001058658081293106,69.89
2659,0.0010478544175624848,69.97
2660,0.0010594714522361756,69.67
2661,0.0010799562811851502,69.17
2662,0.0010974896073341369,69.01
2663,0.0011187326073646546,68.27
2664,0.0011170568704605103,68.15
2665,0.0011111239194869994,68.18
2666,0.0010976138830184937,68.52
2667,0.0010935040473937989,68.31
2668,0.0010839799761772156,68.55
2669,0.0010775167346000671,68.91
2670,0.0010689390778541566,68.91
2671,0.0010569408476352692,68.81
2672,0.0010395552933216096,69.19
2673,0.0010332577526569367,69.54
2674,0.0010321333765983581,69.71
2675,0.0010413516461849214,69.86
2676,0.0010447589933872223,69.82
2677,0.0010390816867351532,70.06
2678,0.00103323854804039,70.41
2679,0.0010027502715587615,71.06
2680,0.0009773422300815582,71.83
2681,0.0009584214150905609,72.12
2682,0.0009655294954776764,72.04
2683,0.0009723224341869354,71.8
2684,0.00098710018992424,71.55
2685,0.0010089802503585816,71.05
2686,0.0010191932857036591,70.5
2687,0.0010263888955116271,70.18
2688,0.0010331187129020692,70.2
2689,0.0010299665451049805,70.06
2690,0.0010155691862106322,70.32
2691,0.0010053593277931214,70.66
2692,0.000993401074409485,70.92
2693,0.0009840901255607605,71.33
2694,0.0009780604600906372,71.25
2695,0.0009819604396820068,71.05
2696,0.0009982887744903563,70.8
2697,0.0010046768307685851,70.71
2698,0.0010158730983734132,70.4
2699,0.001026131844520569,70.32
2700,0.0010300896167755127,70.18
2701,0.0010192119598388671,70.46
2702,0.0010060143053531646,70.46
2703,0.000995350968837738,70.71
2704,0.0009807084918022155,70.93
2705,0.000977203905582428,71.03
2706,0.0009796310782432555,71.0
2707,0.000983127522468567,71.15
2708,0.0009942746341228485,70.88
2709,0.0009995842516422272,70.75
2710,0.0010070379734039307,70.52
2711,0.001014188665151596,70.47
2712,0.0010207757711410523,70.33
2713,0.0010201246917247771,70.31
2714,0.0010303094148635865,70.25
2715,0.0010503734827041625,69.71
2716,0.001074858009815216,69.3
2717,0.0011030323803424835,68.84
2718,0.0011255911886692046,68.84
2719,0.0011355261325836181,68.48
2720,0.0011121076703071594,69.01
2721,0.001089557534456253,69.29
2722,0.0010674004793167114,69.73
2723,0.001055380403995514,69.87
2724,0.0010410132110118867,70.02
2725,0.0010385329902172088,70.16
2726,0.0010511817574501037,69.91
2727,0.0010601900696754455,69.62
2728,0.0010873037815093995,69.05
2729,0.0011040791034698486,68.67
2730,0.0010845318675041199,68.84
2731,0.0010640245199203492,69.3
2732,0.001033589106798172,70.13
2733,0.0010152297616004943,70.62
2734,0.0010069848477840425,70.81
2735,0.001012003082036972,70.67
2736,0.0010242828488349915,70.27
2737,0.0010382004141807556,70.04
2738,0.0010477827310562133,69.76
2739,0.0010497674882411956,69.62
2740,0.0010505162179470062,69.99
2741,0.001038175255060196,70.23
2742,0.0010203518092632294,70.8
2743,0.0010065133333206177,70.64
2744,0.0010068864583969116,70.44
2745,0.0010217968881130219,70.39
2746,0.001031789231300354,70.1
2747,0.0010367975533008575,70.17
2748,0.0010340795576572418,70.51
2749,0.001027916520833969,70.44
2750,0.0010207808136940002,70.66
2751,0.001010147511959076,71.02
2752,0.0010045482695102692,71.45
2753,0.0010009263575077056,71.8
2754,0.0009935432016849519,71.74
2755,0.0009961521923542024,71.89
2756,0.0009953933537006378,71.94
2757,0.0010047099888324737,71.71
2758,0.001016591054201126,71.46
2759,0.001026553738117218,71.15
2760,0.0010318755090236663,71.12
2761,0.0010347998917102814,70.95
2762,0.0010347378075122834,70.88
2763,0.0010381933867931366,70.71
2764,0.0010432542324066163,70.56
2765,0.0010616828322410584,69.78
2766,0.0010854607701301575,69.17
2767,0.0010986998796463012,69.17
2768,0.0011083944201469422,69.11
2769,0.0011264176726341248,68.96
2770,0.00111574786901474,69.36
2771,0.0010907873034477233,69.92
2772,0.0010541889667510986,70.69
2773,0.0010247630715370178,71.44
2774,0.0010152264773845674,71.68
2775,0.0010113142609596251,71.62
2776,0.0010187500059604645,71.37
2777,0.0010438711881637574,70.75
2778,0.001067337840795517,70.03
2779,0.00107251136302948,69.85
2780,0.0010688550353050233,69.82
2781,0.0010624159455299377,70.24
2782,0.0010592440605163573,70.27
2783,0.0010669494688510894,70.3
2784,0.0010812731981277466,69.99
2785,0.001092394495010376,69.96
2786,0.0010915803670883178,70.06
2787,0.0010931630849838256,69.84
2788,0.0010940409600734711,70.05
2789,0.0010852677285671235,69.91
2790,0.0010882386445999145,69.79
2791,0.0011066873729228973,69.4
2792,0.0011327653288841248,68.97
2793,0.0011554693341255188,68.43
2794,0.0011801187753677368,68.09
2795,0.001182960522174835,67.85
2796,0.0012050970911979676,67.16
2797,0.0012085606455802917,67.07
2798,0.001200423288345337,67.58
2799,0.0011939313769340515,67.51
2800,0.001192505383491516,67.74
2801,0.0011814318895339965,67.92
2802,0.0011526557683944703,68.46
2803,0.0011301990151405335,69.0
2804,0.0011084473133087158,69.28
2805,0.0010917327284812926,69.8
2806,0.0010802347362041474,70.02
2807,0.001087640607357025,70.03
2808,0.0010924534320831299,69.95
2809,0.0011079842925071717,69.88
2810,0.0011098870158195496,70.06
2811,0.0010939875006675721,70.34
2812,0.0010772229194641113,70.38
2813,0.001060651308298111,70.75
2814,0.0010556604623794556,70.78
2815,0.0010657058656215667,70.37
2816,0.0010762105107307435,70.11
2817,0.0010913467168807984,69.65
2818,0.0011083563685417176,69.56
2819,0.0011247238159179688,69.19
2820,0.0011418546319007874,68.6
2821,0.001132729208469391,68.59
2822,0.0011018777847290038,69.31
2823,0.0010751897692680358,69.78
2824,0.0010565395176410676,70.19
2825,0.0010306562662124633,70.92
2826,0.0010084702551364899,71.15
2827,0.0010000460088253021,71.32
2828,0.0010006108820438384,71.37
2829,0.001004263997077942,71.33
2830,0.0010155890107154846,70.94
2831,0.001025844132900238,70.54
2832,0.0010257112681865692,70.55
2833,0.0010254899203777314,70.35
2834,0.0010188888370990753,70.56
2835,0.0009966762006282806,71.08
2836,0.0009742372930049896,71.41
2837,0.000971765547990799,71.3
2838,0.0009739517748355866,71.26
2839,0.0009821592807769774,71.02
2840,0.0010032812774181366,70.66
2841,0.0010156494438648225,70.35
2842,0.0010194708347320556,70.15
2843,0.001009089994430542,70.53
2844,0.0010096717476844787,70.77
2845,0.0010169155478477478,70.46
2846,0.0010304069936275483,70.28
2847,0.0010676665484905244,69.46
2848,0.0011146298408508302,68.4
2849,0.0011663024306297301,67.41
2850,0.0011742438316345214,67.15
2851,0.0011472781538963317,67.76
2852,0.001093192732334137,68.73
2853,0.0010536214172840118,69.41
2854,0.0010226470470428466,70.13
2855,0.0010093968033790589,70.33
2856,0.0010109651267528534,70.5
2857,0.0010232067584991455,70.48
2858,0.0010459145247936248,70.01
2859,0.0010651533007621766,69.37
2860,0.0010936218440532684,69.06
2861,0.001105430018901825,68.72
2862,0.0011021912932395936,69.0
2863,0.0010874659538269043,69.09
2864,0.0010719217777252197,69.59
2865,0.0010540277183055877,69.91
2866,0.001034452748298645,70.64
2867,0.0010301994562149047,70.89
2868,0.0010291744768619537,71.08
2869,0.0010435241878032685,70.73
2870,0.0010515113890171052,70.66
2871,0.001062380588054657,70.36
2872,0.0010711523890495301,69.85
2873,0.001084654998779297,69.6
2874,0.0010880867600440978,69.43
2875,0.00108303964138031,69.49
2876,0.0010783459901809692,69.68
2877,0.0010763751029968262,69.77
2878,0.0010782616257667542,70.23
2879,0.0010934202671051025,70.28
2880,0.001105501663684845,70.07
2881,0.0011070587992668152,70.1
2882,0.0011144569158554078,70.41
2883,0.0011154731392860413,70.35
2884,0.001114446234703064,70.52
2885,0.001113343346118927,70.55
2886,0.0010942405104637145,70.82
2887,0.0010716124653816223,71.15
2888,0.0010467334926128388,71.36
2889,0.0010328548908233642,71.44
2890,0.0010333832859992982,71.21
2891,0.0010339646399021149,71.15
2892,0.0010325270354747773,71.18
2893,0.0010394433200359345,70.89
2894,0.0010490081965923309,70.56
2895,0.0010488606810569764,70.48
2896,0.001044626957178116,70.13
2897,0.001040526407957077,70.14
2898,0.001045998775959015,70.14
2899,0.001050514566898346,69.93
2900,0.0010548742294311524,69.93
2901,0.0010555496335029602,69.83
2902,0.001071394407749176,69.54
2903,0.001085649275779724,69.33
2904,0.0010930130958557128,69.29
2905,0.0010919059157371521,69.1
2906,0.0010834734916687011,69.15
2907,0.0010855658054351807,69.33
2908,0.0010791739106178284,69.74
2909,0.0010612506866455077,69.98
2910,0.0010528044760227204,70.33
2911,0.0010414052128791809,70.55
2912,0.0010311947166919708,70.73
2913,0.0010195450246334077,71.12
2914,0.001018540221452713,71.09
2915,0.0010097708940505982,71.38
2916,0.0010037302792072296,71.46
2917,0.0010011232554912567,71.64
2918,0.000992356789112091,71.79
2919,0.00098779296875,71.88
2920,0.0009856427907943726,72.11
2921,0.0009858675718307495,72.23
2922,0.0009916375339031219,72.05
2923,0.0009947791635990142,72.09
2924,0.0010087699472904204,72.2
2925,0.001033956378698349,71.89
2926,0.0010462689638137818,71.84
2927,0.0010577955663204192,71.81
2928,0.0010529962539672852,71.82
2929,0.001048140972852707,71.83
2930,0.0010456572592258454,71.88
2931,0.0010263153672218322,72.04
2932,0.001030677342414856,71.66
2933,0.0010354690253734588,71.38
2934,0.0010238849639892579,71.43
2935,0.0010053212344646454,71.91
2936,0.0009963067054748534,72.19
2937,0.0009998474419116974,72.03
2938,0.0010002969563007356,72.04
2939,0.0009989927649497986,71.95
2940,0.0010001751720905305,71.79
2941,0.0009882870137691497,72.03
2942,0.000977679806947708,72.29
2943,0.0009769573509693147,72.25
2944,0.000979235291481018,71.96
2945,0.0009954435467720033,71.86
2946,0.001019031548500061,71.47
2947,0.0010354543030261993,71.13
2948,0.001049153196811676,70.95
2949,0.0010507027328014373,70.86
2950,0.0010400181114673614,71.04
2951,0.0010280858933925628,71.3
2952,0.001011440247297287,71.82
2953,0.000992138546705246,72.61
2954,0.0009819622457027436,72.53
2955,0.0009749820470809936,72.31
2956,0.0009817027032375336,72.21
2957,0.000997378408908844,71.69
2958,0.0010104321002960205,71.26
2959,0.001020797872543335,71.03
2960,0.0010255571246147155,70.93
2961,0.0010332749366760254,70.91
2962,0.0010382363140583038,71.02
2963,0.001037146121263504,71.15
2964,0.0010368502497673034,71.11
2965,0.0010312024891376496,71.36
2966,0.0010381852447986604,71.0
2967,0.0010464256703853606,70.7
2968,0.001063330215215683,70.18
2969,0.001074416482448578,70.22
2970,0.0010761689782142639,70.64
2971,0.0010666745364665985,70.64
2972,0.0010677741467952728,70.78
2973,0.0010620213270187378,70.93
2974,0.001064853996038437,71.11
2975,0.001059108990430832,71.07
2976,0.0010667926788330078,70.88
2977,0.0010608191132545472,71.01
2978,0.0010578419506549835,70.85
2979,0.001053526371717453,70.91
2980,0.0010470943570137024,70.79
2981,0.0010448512613773346,70.68
2982,0.0010358632266521453,71.05
2983,0.001031623935699463,71.26
2984,0.001025205361843109,71.31
2985,0.001019945329427719,71.59
2986,0.0010186962246894837,71.34
2987,0.0010201067626476289,71.21
2988,0.0010324445366859435,71.04
2989,0.0010505613327026367,70.41
2990,0.0010607660651206971,70.28
2991,0.0010699787259101869,70.04
2992,0.0010598195672035218,70.27
2993,0.0010483943521976472,70.72
2994,0.0010567702770233154,70.5
2995,0.0010816757559776306,69.99
2996,0.001116751742362976,69.12
2997,0.0011658313274383544,68.64
2998,0.0012026448130607605,67.69
2999,0.0012156453728675843,67.44
3000,0.0011801759481430054,67.89
3001,0.0011184168696403503,69.33
3002,0.001056172800064087,70.53
3003,0.0010297539234161376,70.86
3004,0.0010306817293167115,70.75
3005,0.0010454805254936218,70.54
3006,0.0010733977317810058,70.05
3007,0.0011245403409004212,69.15
3008,0.0011706372380256653,68.31
3009,0.0011995397210121156,67.96
3010,0.0011985828161239624,68.11
3011,0.0011791901230812072,68.6
3012,0.0011549729704856872,69.22
3013,0.001131523847579956,69.91
3014,0.0011266085863113403,69.73
3015,0.001139072799682617,69.64
3016,0.0011599648833274842,69.18
3017,0.0011750354766845703,68.82
3018,0.001203408396244049,68.32
3019,0.0012218530297279358,67.82
3020,0.0012178284764289857,67.9
3021,0.0011785993695259094,68.87
3022,0.001144031512737274,69.38
3023,0.0011051377296447753,70.01
3024,0.0010774706244468689,70.32
3025,0.0010709832906723022,70.45
3026,0.0010739821910858154,70.42
3027,0.0010926823616027833,70.07
3028,0.0011225829362869263,69.43
3029,0.0011409777760505676,69.04
3030,0.001143653440475464,68.84
3031,0.001146077859401703,68.42
3032,0.0011488386034965515,68.0
3033,0.0011380254507064819,68.12
3034,0.0011377705335617065,68.15
3035,0.001138098931312561,68.48
3036,0.001130969500541687,68.63
3037,0.0011374379634857177,68.34
3038,0.0011424250721931459,68.44
3039,0.0011220983862876893,68.58
3040,0.0010935807347297669,69.06
3041,0.0010699900090694427,69.58
3042,0.0010524136066436768,69.94
3043,0.0010374833822250366,70.61
3044,0.0010255055546760559,71.09
3045,0.0010244618356227875,71.47
3046,0.0010287954092025758,71.73
3047,0.0010286601185798645,71.68
3048,0.001028223556280136,71.88
3049,0.0010232628762722015,71.79
3050,0.001011770761013031,71.78
3051,0.0009983373403549193,71.92
3052,0.0009923937976360321,72.29
3053,0.0009887898862361909,72.22
3054,0.0010002829253673553,72.08
3055,0.0010134707808494567,71.77
3056,0.0010342430710792543,71.32
3057,0.0010525236487388611,70.9
3058,0.0010748018383979797,70.05
3059,0.0010901183366775512,69.61
3060,0.0010851967811584472,69.68
3061,0.0010749897241592408,69.84
3062,0.0010683319926261903,69.85
3063,0.0010760843276977539,69.77
3064,0.0010788293600082397,69.71
3065,0.0010833271741867065,69.37
3066,0.0010893829822540284,69.32
3067,0.0010936827301979066,69.31
3068,0.0010996792912483216,69.43
3069,0.0011097773909568786,69.4
3070,0.0010921506762504578,69.55
3071,0.0010836362361907959,69.85
3072,0.0010715670347213745,70.12
3073,0.0010598704338073731,70.82
3074,0.001039291536808014,70.97
3075,0.0010270399868488312,71.09
3076,0.0010232203304767608,71.15
3077,0.0010102762877941132,71.55
3078,0.0010102345764636993,71.83
3079,0.0010072160422801972,72.11
3080,0.0009994495332241058,72.15
3081,0.0009952424883842468,71.94
3082,0.0009944810569286347,71.67
3083,0.0009940412282943725,71.51
3084,0.000994922387599945,71.32
3085,0.000991699117422104,71.69
3086,0.000987060981988907,71.61
3087,0.000978436642885208,71.49
3088,0.0009766252636909485,71.64
3089,0.0009762693762779236,71.76
3090,0.0009885456442832946,71.5
3091,0.0010105364739894868,70.96
3092,0.0010245579898357391,70.39
3093,0.0010355880796909332,70.27
3094,0.001021988481283188,70.32
3095,0.0010047393143177033,70.65
3096,0.0009993121564388274,71.05
3097,0.0010008213937282562,70.75
3098,0.0010088813960552215,70.61
3099,0.0010255627512931824,70.41
3100,0.00102811798453331,70.57
3101,0.0010263413727283478,70.7
3102,0.0010168444097042083,70.7
3103,0.00101119202375412,70.91
3104,0.0010043116867542268,71.12
3105,0.0010028768718242645,71.13
3106,0.0010177069425582885,70.86
3107,0.001021439790725708,70.86
3108,0.0010280202448368072,70.91
3109,0.0010313459157943725,70.87
3110,0.0010403953969478608,70.42
3111,0.00105236314535141,70.24
3112,0.0010645937621593475,70.0
3113,0.0010713160693645476,70.08
3114,0.0010715618133544922,70.31
3115,0.0010667616426944732,70.64
3116,0.0010638738155364991,70.9
3117,0.0010568824052810668,71.5
3118,0.0010579071879386903,71.63
3119,0.0010675852835178375,71.33
3120,0.0010833573281764984,70.79
3121,0.001090350180864334,70.49
3122,0.0011114503502845765,70.3
3123,0.0011199667930603028,70.09
3124,0.001111761474609375,70.38
3125,0.0011017746806144715,70.63
3126,0.0011102296948432922,70.64
3127,0.0011224783658981324,70.41
3128,0.0011221558332443237,70.4
3129,0.0011141245841979981,70.38
3130,0.0011015029311180115,70.67
3131,0.0010964490115642548,71.05
3132,0.0010928160309791564,71.13
3133,0.001097860288619995,71.04
3134,0.001099576461315155,70.98
3135,0.0010967458009719848,71.04
3136,0.0010820573091506957,71.29
3137,0.0010649661421775819,71.58
3138,0.0010567963600158692,71.57
3139,0.0010541722118854522,71.23
3140,0.0010531261980533599,71.13
3141,0.0010542737305164337,71.12
3142,0.0010500461041927337,71.01
3143,0.0010445422530174255,71.16
3144,0.0010345475137233733,71.37
3145,0.001019743710756302,72.0
3146,0.0010145205497741699,72.1
3147,0.0010211358487606048,71.93
3148,0.001028194898366928,71.94
3149,0.0010453846633434296,71.72
3150,0.0010622905135154724,71.49
3151,0.0010756527662277222,71.54
3152,0.0010867096662521363,71.21
3153,0.0010856756210327148,71.21
3154,0.0010896072626113893,71.06
3155,0.0010860431671142578,71.12
3156,0.0010823622405529022,71.41
3157,0.0010801932096481323,71.28
3158,0.0010793699741363525,71.35
3159,0.0010825420141220093,70.69
3160,0.0010950348258018494,70.61
3161,0.001106525754928589,70.32
3162,0.0011185060024261474,69.83
3163,0.0011192046642303467,69.89
3164,0.001119160270690918,69.89
3165,0.0011030659794807433,70.52
3166,0.0010892479240894317,70.9
3167,0.0010843957543373109,71.33
3168,0.0010969244420528412,71.33
3169,0.0011087830722332,71.17
3170,0.0011126237332820892,70.96
3171,0.0011170835733413697,70.89
3172,0.0011360339164733888,70.67
3173,0.0011601887702941895,70.29
3174,0.0011630608558654786,70.14
3175,0.0011671079635620118,70.03
3176,0.0011709909439086915,69.85
3177,0.0011809405088424683,69.5
3178,0.001187771987915039,69.4
3179,0.0011980741143226624,69.21
3180,0.0011925528287887574,68.76
3181,0.001185242748260498,69.05
3182,0.0011537399411201477,69.43
3183,0.0011418849349021912,69.45
3184,0.0011500177502632141,69.48
3185,0.0011693621277809143,69.17
3186,0.001199789834022522,68.46
3187,0.0012320391297340394,67.79
3188,0.001253746211528778,67.4
3189,0.0012398785352706909,67.47
3190,0.0012323857188224793,67.5
3191,0.001202840542793274,68.23
3192,0.0011697335124015809,68.96
3193,0.0011343846201896668,69.92
3194,0.0010993391633033753,70.85
3195,0.0010722231566905975,71.29
3196,0.001065265679359436,71.54
3197,0.0010689016282558442,71.7
3198,0.0010671317875385283,71.84
3199,0.0010717659175395965,72.04
3200,0.0010777391254901886,71.9
3201,0.0010873195648193358,71.48
3202,0.0010939769387245178,71.12
3203,0.0010956907033920287,70.96
3204,0.0010935906529426574,71.2
3205,0.0010868654847145081,71.32
3206,0.0010802163124084474,71.5
3207,0.001077559494972229,71.55
3208,0.0010715515971183778,71.66
3209,0.0010636929988861084,71.67
3210,0.0010674083232879638,71.6
3211,0.0010764319777488709,71.34
3212,0.001085086715221405,71.51
3213,0.001086856460571289,71.21
3214,0.0010926341891288756,70.77
3215,0.0010904072999954224,70.67
3216,0.0010836601018905639,70.87
3217,0.0010679410815238953,71.23
3218,0.0010496241807937622,71.71
3219,0.0010325627326965331,72.02
3220,0.0010259109318256378,72.35
3221,0.0010254951119422913,72.31
3222,0.0010299145579338073,72.04
3223,0.001036709612607956,71.9
3224,0.0010440130114555358,71.62
3225,0.001053871589899063,71.47
3226,0.0010538994014263152,71.39
3227,0.001059993803501129,70.99
3228,0.0010756908178329468,70.83
3229,0.0010772712826728822,70.74
3230,0.0010795064628124236,70.58
3231,0.001097986340522766,70.28
3232,0.0011215296506881713,69.84
3233,0.0011277655482292174,69.56
3234,0.0011180465936660767,69.42
3235,0.0011105002045631409,69.2
3236,0.001112524974346161,69.14
3237,0.0011111916661262513,69.17
3238,0.0011196884989738464,69.3
3239,0.0011465192198753357,69.06
3240,0.0012022853016853332,67.93
3241,0.0012458611249923706,67.42
3242,0.001274286711215973,66.69
3243,0.0012805970788002015,66.46
3244,0.0012345997333526612,67.54
3245,0.0011949291944503785,68.21
3246,0.001169999849796295,68.55
3247,0.001172583270072937,68.39
3248,0.001176860237121582,68.69
3249,0.0011613389492034912,68.91
3250,0.0011529794573783875,68.85
3251,0.0011576544642448426,68.66
3252,0.0011469363451004028,68.95
3253,0.0011339041233062745,69.1
3254,0.001121523940563202,69.66
3255,0.0011167508959770203,69.75
3256,0.0011016817212104798,70.03
3257,0.001094462788105011,70.13
3258,0.0010825332283973695,70.49
3259,0.0010648747026920319,70.77
3260,0.0010669571161270141,70.6
3261,0.0010580469071865082,70.87
3262,0.0010697989106178284,70.62
3263,0.0010715692162513732,70.16
3264,0.0010805575609207153,70.14
3265,0.001078782594203949,69.99
3266,0.0010894952178001403,69.86
3267,0.0010913643717765807,70.02
3268,0.0010820424079895018,70.33
3269,0.0010694673299789428,70.71
3270,0.0010720253705978394,70.66
3271,0.0010715084195137023,70.66
3272,0.0010732672572135926,70.84
3273,0.001072756850719452,70.92
3274,0.0010830956935882568,71.07
3275,0.0010883652687072754,70.95
3276,0.0011043777465820311,70.55
3277,0.0011258065462112427,70.23
3278,0.0011421324253082276,69.95
3279,0.001150598978996277,70.01
3280,0.0011456295490264892,70.23
3281,0.0011420007705688477,70.23
3282,0.0011356502056121826,70.49
3283,0.001131118357181549,70.51
3284,0.0011216710686683656,70.77
3285,0.0011221915483474731,70.89
3286,0.0011250585675239564,70.8
3287,0.0011237279891967774,70.6
3288,0.0011267383217811585,70.23
3289,0.0011305498719215393,70.16
3290,0.0011238349556922914,70.15
3291,0.001114322566986084,70.36
3292,0.0011037354230880737,70.36
3293,0.0010807039499282837,70.63
3294,0.0010656514167785645,70.88
3295,0.0010557276606559752,71.08
3296,0.0010486148238182068,70.88
3297,0.001035833102464676,71.09
3298,0.0010366355538368225,71.26
3299,0.001043217635154724,71.22
3300,0.0010453888595104218,71.14
3301,0.0010476736426353454,71.19
3302,0.001046324461698532,70.92
3303,0.001038676208257675,71.19
3304,0.00103378866314888,71.12
3305,0.0010258873105049133,71.41
3306,0.0010225264966487884,71.27
3307,0.0010273140072822571,71.42
3308,0.0010382056891918181,71.24
3309,0.0010326122462749482,71.23
3310,0.0010231754243373871,71.38
3311,0.001016517335176468,71.73
3312,0.0010085561215877534,72.16
3313,0.0010059427201747895,72.09
3314,0.0009946826338768004,72.33
3315,0.000991736513376236,72.51
3316,0.0009954270541667938,72.44
3317,0.0010092683851718903,72.42
3318,0.0010250763833522796,72.16
3319,0.001024872225522995,72.35
3320,0.0010265352308750154,72.31
3321,0.0010205278098583221,72.5
3322,0.0010072172939777375,72.89
3323,0.0010015837371349335,72.95
3324,0.0010053405821323395,72.96
3325,0.0010098231136798858,72.81
3326,0.0010118122458457946,72.76
3327,0.0010147969424724578,72.65
3328,0.0010210022211074828,72.43
3329,0.0010232095539569855,72.29
3330,0.0010172957181930542,72.45
3331,0.0010141415178775788,72.58
3332,0.001004087334871292,72.66
3333,0.0009873670637607574,72.91
3334,0.0009790804266929627,73.16
3335,0.0009749872088432312,73.41
3336,0.000969933420419693,73.47
3337,0.000979244500398636,73.21
3338,0.0010006767749786377,72.76
3339,0.001022292149066925,72.49
3340,0.0010468536019325257,71.93
3341,0.0010565159022808074,71.63
3342,0.0010552799701690674,71.74
3343,0.0010492109179496764,71.8
3344,0.0010377722203731537,72.14
3345,0.0010302263259887696,72.29
3346,0.0010312163650989532,72.18
3347,0.0010393186867237092,72.11
3348,0.0010419953525066376,71.9
3349,0.001047616398334503,71.68
3350,0.0010606679916381836,71.26
3351,0.001069364595413208,70.95
3352,0.001083306872844696,70.58
3353,0.0010864437103271485,70.85
3354,0.0010832875669002534,71.04
3355,0.0010643895149230957,71.47
3356,0.0010498199820518494,71.9
3357,0.001049314171075821,72.07
3358,0.0010520060300827027,72.31
3359,0.0010563510000705719,72.33
3360,0.0010620437920093536,72.31
3361,0.0010776516020298004,71.88
3362,0.0010878106832504272,71.61
3363,0.0011034898281097412,71.39
3364,0.001108764123916626,71.44
3365,0.0011081658005714418,71.54
3366,0.0010924872457981109,71.62
3367,0.0010820868968963622,72.07
3368,0.0010734628498554229,72.35
3369,0.0010796237707138062,71.97
3370,0.0010925697803497315,71.81
3371,0.0010994167268276215,71.6
3372,0.0011106362223625183,71.04
3373,0.001107624465227127,71.15
3374,0.0011264398336410522,70.89
3375,0.001143779706954956,70.36
3376,0.001163232934474945,69.82
3377,0.0011803407549858093,69.57
3378,0.0011738820433616639,69.77
3379,0.0011764614820480347,69.65
3380,0.001181092369556427,69.43
3381,0.0011790394186973572,69.64
3382,0.0011774121761322022,69.67
3383,0.001182783579826355,69.7
3384,0.0011732203006744385,69.88
3385,0.0011837263226509094,69.76
3386,0.0011843387603759766,69.43
3387,0.001200986349582672,69.19
