Round,train_losses,test_losses,accuracies,gradients
156,1.6223008632659912,0.0015494619250297546,47.65,2.1590205116929155
157,1.52077317237854,0.0015777197122573852,47.24,1.6698926548353923
158,1.653194785118103,0.0016009061932563782,46.32,1.856976206817184
159,1.640810251235962,0.0015763932347297668,46.96,3.3396433528068274
160,1.6116846799850464,0.0015725003719329834,47.1,1.6679084433337654
161,1.5758689641952515,0.0015434532523155213,46.76,1.7293346322893919
162,1.5329639911651611,0.0015495781302452087,45.49,1.7839275491774973
163,1.5250712633132935,0.0015516850113868714,44.37,2.9161981984637766
164,1.5323443412780762,0.0015560809016227722,43.81,1.5636759059358265
165,1.5297857522964478,0.001553315258026123,43.72,1.457115168685977
166,1.5294655561447144,0.0015657360553741455,44.34,1.4417681763094194
167,1.6539665460586548,0.001584958302974701,44.79,1.277195831290385
168,1.5280042886734009,0.0015889595508575439,44.87,1.4080891272910898
169,1.539491891860962,0.0016050339698791504,44.77,1.2803450998940202
170,1.6679044961929321,0.0016379940032958985,44.51,0.9733377785594293
171,1.6627633571624756,0.0016288581132888793,44.78,1.793938254753745
172,1.599442958831787,0.0016250761389732362,44.96,1.7368455852310418
173,1.6067922115325928,0.0016177761197090149,44.5,1.6992274489855685
174,1.5968648195266724,0.0016005695939064026,44.05,2.3716707277108697
175,1.5778114795684814,0.0015913568496704101,44.07,1.4402122354546714
176,1.6010913848876953,0.0015682209610939025,44.57,1.775322120381015
177,1.6002980470657349,0.001560727870464325,44.83,1.6215732802524996
178,1.5834836959838867,0.001565738332271576,45.55,1.6133215020387552
179,1.673044204711914,0.0015543882608413696,45.46,2.351210677973547
180,1.4453802108764648,0.0015524349212646484,45.17,2.5349447713517868
181,1.5463385581970215,0.0015656939148902893,43.94,1.220792005570803
182,1.4058947563171387,0.0015765641570091248,42.75,1.7327263393427064
183,1.5794614553451538,0.0015698151230812073,42.56,2.483486234202962
184,1.4772111177444458,0.001523333477973938,44.38,5.059784622214233
185,1.443248987197876,0.0015538959383964539,43.45,2.368944472234181
186,1.5204663276672363,0.0015361721634864808,44.09,7.007297834018538
187,1.542978048324585,0.0015527069091796875,43.18,4.907174905727455
188,1.4674341678619385,0.0015848782181739807,41.7,2.9505319448734557
189,1.6189006567001343,0.001543463408946991,43.37,4.358687053844932
190,1.435430884361267,0.0015097589135169983,45.26,1.9177815602420165
191,1.462043285369873,0.0014834939241409302,46.51,2.2582216307949463
192,1.382959008216858,0.0014715621590614318,46.65,1.3734680425524022
193,1.5919040441513062,0.001482935404777527,45.99,3.4689250949057002
194,1.5326025485992432,0.0015023433089256287,45.23,1.9712165900217213
195,1.423786997795105,0.0015051822543144227,45.06,3.07442664828123
196,1.503108263015747,0.0014860193848609923,45.31,2.840696837863617
197,1.5288360118865967,0.0014713149666786194,45.3,2.866540948543281
198,1.5541045665740967,0.0014726789474487304,45.46,2.1371020304330206
199,1.4228500127792358,0.001481633460521698,45.29,1.5644276536630257
200,1.5167630910873413,0.001477174985408783,45.41,2.7576228732019556
201,1.437770962715149,0.0014607610821723938,45.84,2.5777279985651838
202,1.416062355041504,0.0014551911115646362,46.3,2.4672392946864834
203,1.2648478746414185,0.001465003526210785,46.41,1.889132084011007
204,1.2799630165100098,0.0015006077408790588,45.77,2.4251471135915703
205,1.59041166305542,0.001516127061843872,45.44,4.938895917923019
206,1.7170426845550537,0.0014987481951713561,46.09,6.643529380575588
207,1.3961647748947144,0.0015520001888275146,45.97,2.3758202809478894
208,1.5823094844818115,0.001523822283744812,46.17,5.659975133612313
209,1.5784857273101807,0.0014799160838127137,46.68,5.248630449692147
210,1.5107977390289307,0.0014731938123703004,46.19,2.952130025330385
211,1.6195509433746338,0.0014887732982635498,45.08,2.521467928384102
212,1.473182201385498,0.0015035995483398438,44.79,2.5823206620488026
213,1.512107014656067,0.0014994174242019653,44.39,3.9507350907449914
214,1.49852454662323,0.0015056453943252564,44.12,1.7252493860109464
215,1.4303065538406372,0.0015136082530021668,43.89,1.9050774444650003
216,1.6239376068115234,0.0015266558408737183,44.5,2.1751378625018085
217,1.5985866785049438,0.001562287414073944,44.75,1.329484950361042
218,1.5722209215164185,0.0016158109188079833,45.36,2.126835126321444
219,1.5834336280822754,0.0016652096033096314,45.89,1.9629734557207104
220,1.6718288660049438,0.0016950551390647888,46.34,1.7886095527650112
221,1.701982855796814,0.0017013869285583496,46.59,2.185562571951385
222,1.727551817893982,0.001699783992767334,46.85,1.933712938604016
223,1.7244702577590942,0.001672649836540222,46.13,1.7039044586073504
224,1.7010791301727295,0.0016615128397941589,45.48,1.627698040707819
225,1.5632352828979492,0.0016621204257011414,44.48,1.8034060060656005
226,1.6579718589782715,0.0016544497847557067,43.87,1.6113954801236041
227,1.6581460237503052,0.0016344825267791748,43.44,1.853445431567086
228,1.5738214254379272,0.0016217185020446778,43.5,1.9603517937584123
229,1.533962607383728,0.0015988614082336427,43.35,1.9105963265868657
230,1.6384626626968384,0.001563098919391632,44.07,2.0377199203509004
231,1.6448428630828857,0.0015324413299560547,45.03,2.2286480421618498
232,1.4435776472091675,0.0015326088309288025,45.16,1.5109031562574018
233,1.640910029411316,0.0015431732296943665,44.27,1.6629472035956385
234,1.425437569618225,0.0015566540122032165,43.27,1.5516277857396132
235,1.5691518783569336,0.0015633228421211244,42.44,2.1057966793732836
236,1.531790018081665,0.001574195373058319,42.18,1.7596166219167946
237,1.5158284902572632,0.0015774927020072937,42.24,1.9162504575747912
238,1.5615302324295044,0.001554602563381195,43.18,2.8231909901833463
239,1.6245921850204468,0.0015494258403778076,44.13,2.334625498903662
240,1.7011168003082275,0.001519538724422455,45.04,2.124375467917234
241,1.5210294723510742,0.0015112428188323974,45.73,1.4399393398034803
242,1.4480229616165161,0.0015025205969810486,46.14,1.7514608217658074
243,1.5425477027893066,0.0015003700375556947,46.14,1.6598419730176575
244,1.424737811088562,0.0014947033166885376,46.09,1.9121803045999664
245,1.6954864263534546,0.0014845287561416627,46.46,2.0324487131809708
246,1.4502285718917847,0.001475147259235382,46.39,2.2155251956100814
247,1.5479000806808472,0.0014784266829490661,46.45,1.7386740711871633
248,1.5016839504241943,0.001490447199344635,45.8,1.7632496953231678
249,1.5557260513305664,0.0014874016046524047,45.63,3.5429922219790515
250,1.5506408214569092,0.00148458069562912,45.7,1.8424323312434774
251,1.516313910484314,0.0014962052464485168,45.49,2.0111294431608675
252,1.5836997032165527,0.001507940423488617,45.67,3.708438586008226
253,1.542155385017395,0.0015179376006126404,45.63,4.173364286211048
254,1.553645133972168,0.001546902358531952,44.92,3.636481735638966
255,1.5229535102844238,0.0015850153446197509,43.89,1.7305799732549305
256,1.7667711973190308,0.0015943570375442505,43.85,3.7755087996115124
257,1.6797833442687988,0.0015846835017204284,44.93,2.4868872738475685
258,1.62710702419281,0.0015564654231071471,46.24,1.9729053822603255
259,1.5196466445922852,0.0015461814165115358,46.65,1.9895590003432637
260,1.6554877758026123,0.001536752462387085,46.3,1.413469266325
261,1.6328694820404053,0.0015246731638908387,45.95,1.8575776111874924
262,1.6171908378601074,0.001517211616039276,45.13,1.8940252181223936
263,1.5737473964691162,0.0015041645407676697,45.31,3.8899066957377855
264,1.6170765161514282,0.0014987149834632873,45.61,1.783443473876097
265,1.5799740552902222,0.0014843700170516967,45.89,3.044134451530974
266,1.420807123184204,0.0014797068953514099,46.12,2.302578563340357
267,1.3593393564224243,0.0014723710179328918,46.21,1.3783882595919603
268,1.5029878616333008,0.0014598641991615295,46.35,2.064383233601694
269,1.4952512979507446,0.0014529730200767517,46.15,1.9544043204781567
270,1.4643946886062622,0.0014561252117156983,46.45,1.5982535820736066
271,1.392425537109375,0.001468336021900177,46.34,2.066014901507568
272,1.511480689048767,0.001466687512397766,46.19,3.0727861628399142
273,1.4905552864074707,0.0014620986342430114,46.62,2.344517635680439
274,1.4987831115722656,0.0014527815103530883,46.74,3.2544565933084155
275,1.5876686573028564,0.0014455093383789063,46.72,5.592396661934582
276,1.4853850603103638,0.0014571857929229735,46.41,2.714523084591598
277,1.3845824003219604,0.0014654266595840455,45.85,3.195553869335876
278,1.6569173336029053,0.001447246539592743,46.74,2.826875625185772
279,1.4287240505218506,0.001434844183921814,46.99,2.022300731133043
280,1.3619040250778198,0.0014281003475189208,47.21,3.044071553830434
281,1.5912858247756958,0.0014328477859497071,47.19,3.607129121080041
282,1.4739429950714111,0.0014370764136314392,47.17,2.7002826279201084
283,1.4062811136245728,0.0014426746368408202,47.09,3.6918079892580593
284,1.4177104234695435,0.0014645733952522277,46.65,1.9384964019230582
285,1.4357014894485474,0.0014530828237533568,47.23,3.3295109132284266
286,1.3988786935806274,0.0014256406545639039,47.98,3.3369480825178437
287,1.2930641174316406,0.0014155542135238647,48.33,3.882023688767465
288,1.5994327068328857,0.0014367005825042724,47.69,2.2694375583857145
289,1.4385627508163452,0.0014453556895256043,47.3,2.890720785056621
290,1.511605978012085,0.0014333401799201965,47.45,3.365254122693407
291,1.445406436920166,0.001424048662185669,47.65,3.3419748557266615
292,1.4379969835281372,0.0014351092219352722,47.74,2.1366567484939574
293,1.5086688995361328,0.0014237166047096253,48.11,3.425147476920606
294,1.4652098417282104,0.001417190146446228,48.41,1.471390300422284
295,1.3346798419952393,0.0014158352851867675,48.05,1.480582660108933
296,1.4775880575180054,0.0014209612727165222,48.13,1.8155601021542775
297,1.519370675086975,0.0014187514305114746,48.26,1.3092898437500913
298,1.4550243616104126,0.0014262104392051697,48.09,1.6941048031815988
299,1.4954957962036133,0.0014298936009407043,47.5,1.8538849556219374
300,1.4473789930343628,0.0014233977317810059,47.76,2.2159425765758205
301,1.371984839439392,0.0014061118125915527,48.29,2.6960049926764693
302,1.362865924835205,0.001397642755508423,48.5,1.453920164868236
303,1.2509652376174927,0.001396907866001129,48.58,1.6285622400104167
304,1.463210105895996,0.0013903102040290832,48.8,3.496144172581363
305,1.3560304641723633,0.0013902452111244203,48.98,2.1405360461315732
306,1.3638778924942017,0.0013964316725730895,48.96,1.94130612529384
307,1.4054687023162842,0.0013971386790275573,49.27,1.876111619330286
308,1.4635660648345947,0.00139350506067276,49.07,2.74834677204825
309,1.5352897644042969,0.001391177499294281,49.44,2.9192860639364016
310,1.4560855627059937,0.0013889301538467407,49.33,2.6696530567458514
311,1.4593908786773682,0.0013761486768722533,49.75,4.265486183936291
312,1.200085997581482,0.0013768754482269287,49.51,1.994293034974875
313,1.4751993417739868,0.0013803457021713257,49.49,2.682876380236873
314,1.4483572244644165,0.0013893127799034118,49.62,3.4048477280785763
315,1.5061192512512207,0.0014004999041557311,49.73,1.5943261353359015
316,1.3743700981140137,0.0013997833013534545,49.57,2.6558787520756435
317,1.3287211656570435,0.001403641152381897,49.35,2.1379904050508634
318,1.447853684425354,0.0013908249616622925,49.52,3.500659887137857
319,1.5449657440185547,0.0013736130952835084,50.46,3.084797550698061
320,1.4603619575500488,0.0013677083253860473,50.61,2.7906064988210364
321,1.310749888420105,0.0013742512106895447,50.23,2.124110972809543
322,1.4359673261642456,0.0013846461653709411,49.91,2.433843821911397
323,1.2474836111068726,0.0013834640383720398,49.78,2.443236551186398
324,1.5603363513946533,0.0013594644665718078,50.3,3.7488857476175217
325,1.2814171314239502,0.001364484453201294,50.08,3.661603339103232
326,1.326695442199707,0.0013763383030891418,50.21,5.614980615442762
327,1.393424153327942,0.001383651328086853,50.16,2.3443509642236786
328,1.385542631149292,0.0013735653281211854,50.44,4.933304091203995
329,1.5187875032424927,0.0013635227799415589,50.19,4.7793937629630765
330,1.2231699228286743,0.0014086297750473022,49.13,3.6688046051178524
331,1.313050627708435,0.0014242013216018677,48.71,4.984565332523277
332,1.7179540395736694,0.0013561148166656494,51.07,7.626340495462488
333,1.2790024280548096,0.0013771519541740417,50.29,3.5815491649116766
334,1.3910855054855347,0.00145001220703125,48.6,3.5165752716674494
335,1.6035826206207275,0.0014023093104362488,49.72,7.03996680801367
336,1.3710510730743408,0.0013412429571151734,51.35,6.687942908250251
337,1.4155110120773315,0.0013679822206497192,50.56,3.913321675477478
338,1.3644438982009888,0.0014443226099014282,48.23,3.0687911290688477
339,1.5684471130371094,0.0014292719841003418,48.41,6.298579868246848
340,1.3280166387557983,0.0014074661135673524,48.69,4.632710951290767
341,1.3164851665496826,0.0013735233426094054,50.16,3.6490640579871374
342,1.5674693584442139,0.0013560173630714416,50.66,4.703051980802253
343,1.3862453699111938,0.0013768004536628723,50.13,2.854953703626659
344,1.4886791706085205,0.0013769468545913697,49.62,4.9888855793308755
345,1.5590128898620605,0.0013767496466636658,49.82,3.0407048455410863
346,1.4247490167617798,0.0013747567296028137,50.59,3.1312200835195405
347,1.347168207168579,0.0013876984119415283,49.97,2.144264429078643
348,1.4451370239257812,0.001393736755847931,49.56,3.412643143935285
349,1.5223801136016846,0.0013740763783454896,50.14,2.594791344558438
350,1.4114234447479248,0.00136009122133255,50.7,1.5123073790367187
351,1.2722920179367065,0.00135489581823349,51.09,1.7320277898230874
352,1.4264203310012817,0.001345988380908966,51.48,2.722372171373388
353,1.4146459102630615,0.0013462603449821472,51.35,2.03468741098096
354,1.1961954832077026,0.001342227327823639,50.95,1.845144230052749
355,1.3172659873962402,0.0013335448026657105,51.41,4.51090028985856
356,1.3502647876739502,0.0013305092811584473,51.38,2.154939560859953
357,1.4595929384231567,0.0013252068996429443,51.61,3.190120514607986
358,1.2710747718811035,0.0013288210034370423,51.84,2.774050368230006
359,1.4544970989227295,0.0013305130004882813,51.54,3.073676975263654
360,1.216396689414978,0.0013357565641403198,51.4,3.4526465260401875
361,1.3238567113876343,0.0013531622767448425,50.85,3.293096618416176
362,1.3241273164749146,0.0013551035642623901,50.97,4.145805257119015
363,1.5524486303329468,0.00136246497631073,50.94,3.015631798856776
364,1.448298692703247,0.0013324015140533448,51.78,6.209371316162508
365,1.1790001392364502,0.0013259809613227844,52.2,1.6036798648494337
366,1.3977972269058228,0.0013297990798950196,51.95,2.758924192955907
367,1.4219149351119995,0.0013435044884681701,51.67,2.722234026973122
368,1.2046386003494263,0.0013545758128166198,50.96,3.4790829981044005
369,1.2288628816604614,0.001359857988357544,50.2,3.698235025470954
370,1.2847929000854492,0.0013716050267219544,49.59,3.9630628006498547
371,1.3673850297927856,0.0013757748007774352,49.78,3.7333968450713044
372,1.351212978363037,0.0013690211653709411,50.37,4.372943376933991
373,1.525439739227295,0.0013690989375114441,50.33,6.382205369917039
374,1.4029675722122192,0.0013976321935653686,49.64,3.126613031728249
375,1.6664012670516968,0.0013851672053337098,49.66,4.743926126157232
376,1.448276400566101,0.0013515836477279663,50.97,4.5607782100973875
377,1.4120947122573853,0.0013409680366516113,51.77,3.9608690405545444
378,1.3601452112197876,0.0013535071611404418,50.98,2.951376656810573
379,1.4505318403244019,0.0013421374678611756,51.0,5.692137174462112
380,1.3215667009353638,0.0013331018447875977,51.73,3.1214741521220137
381,1.3182626962661743,0.0013307308077812195,52.02,2.8392063274773567
382,1.3071563243865967,0.0013293860673904419,52.76,2.8991183802536025
383,1.3396064043045044,0.00132623450756073,52.89,2.937015906009561
384,1.166655421257019,0.001320562982559204,53.32,2.426220178306658
385,1.3786267042160034,0.0013093769788742066,53.28,1.7129225895403066
386,1.2842234373092651,0.00131516774892807,53.19,2.092040721262393
387,1.2373464107513428,0.0013260406136512755,52.18,1.4953796135481778
388,1.381673812866211,0.0013289373636245728,51.75,2.9596014136413955
389,1.2727323770523071,0.0013188557028770446,51.96,3.183085731607765
390,1.4233628511428833,0.0013178059339523315,52.21,2.6023546833632643
391,1.2538158893585205,0.001335767149925232,52.13,2.92703571410353
392,1.2183282375335693,0.0013535230040550232,52.09,3.009841945466304
393,1.3363782167434692,0.0013386019110679626,52.0,3.7919137227757593
394,1.477605938911438,0.0012960124492645264,53.24,5.788709201995403
395,1.3516863584518433,0.0012901465654373168,53.3,3.7946138050621605
396,1.4071528911590576,0.00132804696559906,52.09,2.5040402862385305
397,1.47195565700531,0.0013369993209838868,52.04,4.682151161425408
398,1.2065078020095825,0.0013206122517585754,52.54,4.191053880692629
399,1.3191477060317993,0.001294041109085083,53.38,4.347474945592024
400,1.219338297843933,0.001307264542579651,52.71,3.154800439898865
401,1.3471720218658447,0.0013087480545043945,52.5,4.2892501907875245
402,1.2233062982559204,0.001308768343925476,52.32,2.4927827389865014
403,1.350015640258789,0.0012938234329223633,52.75,3.07012237933396
404,1.268693208694458,0.0012800852417945861,53.55,4.273115402705907
405,1.1677169799804688,0.0012873915672302245,54.02,2.800356930137913
406,1.4246602058410645,0.0013023435831069946,53.79,1.9566467927612543
407,1.1994620561599731,0.0013143054366111756,53.65,2.4205255130826995
408,1.2857544422149658,0.0013058508396148682,53.61,3.1371604202252947
409,1.2685751914978027,0.0013057302117347718,53.56,2.2233228171611605
410,1.408890724182129,0.0013043343067169189,53.94,2.159542956778911
411,1.1525248289108276,0.0013103482484817504,54.3,2.535373856038063
412,1.4592828750610352,0.0013085716485977173,53.8,1.3598315223723334
413,1.2070379257202148,0.0013034273743629456,53.4,3.5279104021243515
414,1.399118185043335,0.0013068003416061402,52.63,1.7983820891933882
415,1.406383991241455,0.0013014100074768067,52.55,3.7270870808500223
416,1.324939489364624,0.0012952133417129517,52.9,2.6196285484553345
417,1.402668833732605,0.0012939953565597533,53.25,2.118037036227443
418,1.2509610652923584,0.0012956411957740783,53.12,2.323490430706287
419,1.2890372276306152,0.001298385787010193,53.16,2.648905858569608
420,1.1829586029052734,0.0013004141926765442,53.18,1.7668499026778424
